year,page_url,pdf_url,filename,language
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/epreface.pdf,epreface.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap01.pdf,echap01.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap02.pdf,echap02.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap03.pdf,echap03.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap04.pdf,echap04.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap05.pdf,echap05.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap06.pdf,echap06.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap07.pdf,echap07.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap08.pdf,echap08.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap09.pdf,echap09.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap10.pdf,echap10.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap11.pdf,echap11.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap12.pdf,echap12.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/eschapter/echap13.pdf,echap13.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/Statistical-Appendix-in-English.pdf,Statistical-Appendix-in-English.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab11.pdf,tab11.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab12.pdf,tab12.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab13.pdf,tab13.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab14.pdf,tab14.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab15.pdf,tab15.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab16.pdf,tab16.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab17.pdf,tab17.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab18.pdf,tab18.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab19.pdf,tab19.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab110a.pdf,tab110a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab110b.pdf,tab110b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab111a.pdf,tab111a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab111b.pdf,tab111b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab112.pdf,tab112.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab113.pdf,tab113.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab114.pdf,tab114.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab115.pdf,tab115.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab116.pdf,tab116.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab117.pdf,tab117.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab118.pdf,tab118.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab119.pdf,tab119.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab120.pdf,tab120.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab121.pdf,tab121.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab122.pdf,tab122.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab123.pdf,tab123.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab124.pdf,tab124.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab125a.pdf,tab125a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab125b.pdf,tab125b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab126.pdf,tab126.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab127a.pdf,tab127a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab127b.pdf,tab127b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab128.pdf,tab128.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab129.pdf,tab129.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab130.pdf,tab130.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab131.pdf,tab131.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab132.pdf,tab132.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab21.pdf,tab21.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab22.pdf,tab22.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab23.pdf,tab23.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab24.pdf,tab24.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab25.pdf,tab25.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab26.pdf,tab26.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab27.pdf,tab27.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab28.pdf,tab28.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab29.pdf,tab29.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab31.pdf,tab31.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab32.pdf,tab32.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab33.pdf,tab33.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab34.pdf,tab34.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab35.pdf,tab35.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab36.pdf,tab36.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab37.pdf,tab37.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab38.pdf,tab38.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab39.pdf,tab39.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab41.pdf,tab41.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab42.pdf,tab42.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab43.pdf,tab43.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab44.pdf,tab44.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab45.pdf,tab45.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab51a.pdf,tab51a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab51b.pdf,tab51b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab52.pdf,tab52.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab53a.pdf,tab53a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab53b.pdf,tab53b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab54.pdf,tab54.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab55.pdf,tab55.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab61a.pdf,tab61a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab61b.pdf,tab61b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab62a.pdf,tab62a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab62b.pdf,tab62b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab63a.pdf,tab63a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab1.pdf,tab1.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab64a.pdf,tab64a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab64b.pdf,tab64b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab65.pdf,tab65.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab66.pdf,tab66.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab71a.pdf,tab71a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab71b.pdf,tab71b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab72a.pdf,tab72a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab72b.pdf,tab72b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab73a.pdf,tab73a.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab73b.pdf,tab73b.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab74.pdf,tab74.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab81.pdf,tab81.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab82.pdf,tab82.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab83.pdf,tab83.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab84.pdf,tab84.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab85.pdf,tab85.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab86.pdf,tab86.pdf,english
2023-2024,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/index.php,https://www.indiabudget.gov.in/budget2024-25/economicsurvey/doc/stat/tab87.pdf,tab87.pdf,english
